# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.100554 -----------------
#dely    BF
0.050 0.277825 0.000090
0.150 0.253048 0.000085
0.250 0.217589 0.000076
0.350 0.179517 0.000065
0.450 0.138550 0.000053
0.550 0.096316 0.000039
0.650 0.057687 0.000025
0.750 0.024847 0.000011
0.850 -0.001958 -0.000001
0.950 -0.022351 -0.000012
1.050 -0.034886 -0.000021
1.150 -0.040551 -0.000027
1.250 -0.040669 -0.000030
1.350 -0.035931 -0.000030
1.450 -0.029102 -0.000029
1.550 -0.019797 -0.000024
1.650 -0.011146 -0.000018
1.750 -0.003453 -0.000010
