# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0573764 -----------------
#dely    BF
0.050 0.054630 0.000015
0.150 0.052078 0.000015
0.250 0.051360 0.000016
0.350 0.052625 0.000017
0.450 0.052898 0.000018
0.550 0.050646 0.000019
0.650 0.047830 0.000019
0.750 0.042997 0.000019
0.850 0.038616 0.000018
0.950 0.032407 0.000017
1.050 0.026461 0.000016
1.150 0.021331 0.000014
1.250 0.016387 0.000013
1.350 0.012527 0.000011
1.450 0.009326 0.000010
1.550 0.006461 0.000009
1.650 0.003852 0.000007
1.750 0.001331 0.000004
