# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0875113 -----------------
#dely    BF
0.050 -0.133674 -0.000266
0.150 -0.126533 -0.000262
0.250 -0.119329 -0.000264
0.350 -0.105301 -0.000253
0.450 -0.092731 -0.000247
0.550 -0.079061 -0.000237
0.650 -0.064296 -0.000219
0.750 -0.051328 -0.000199
0.850 -0.038790 -0.000174
0.950 -0.026810 -0.000140
1.050 -0.018011 -0.000110
1.150 -0.010624 -0.000079
1.250 -0.005590 -0.000052
1.350 -0.002289 -0.000028
1.450 -0.000676 -0.000012
1.550 -0.000067 -0.000002
1.650 -0.000002 -0.000000
1.750 0.000000 0.000000
