# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0550339 -----------------
#dely    BF
0.050 0.041813 0.000164
0.150 0.044926 0.000180
0.250 0.052306 0.000218
0.350 0.057168 0.000253
0.450 0.059127 0.000284
0.550 0.062376 0.000327
0.650 0.058883 0.000342
0.750 0.051533 0.000334
0.850 0.042934 0.000316
0.950 0.033274 0.000287
1.050 0.023195 0.000238
1.150 0.013371 0.000173
1.250 0.006603 0.000111
1.350 0.002328 0.000055
1.450 0.000505 0.000020
1.550 -0.000004 -0.000000
1.650 0.000000 0.000000
1.750 0.000000 0.000000
