# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0558536 -----------------
#dely    BF
0.050 -0.142654 -0.000558
0.150 -0.129838 -0.000521
0.250 -0.113568 -0.000473
0.350 -0.086232 -0.000382
0.450 -0.063141 -0.000303
0.550 -0.037553 -0.000197
0.650 -0.019182 -0.000111
0.750 -0.005897 -0.000038
0.850 0.003333 0.000025
0.950 0.008042 0.000069
1.050 0.010356 0.000106
1.150 0.008606 0.000111
1.250 0.006274 0.000105
1.350 0.002367 0.000056
1.450 0.000476 0.000019
1.550 0.000073 0.000006
1.650 0.000000 0.000000
1.750 0.000000 0.000000
