# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.258039 -----------------
#dely    BF
0.050 0.346710 0.000146
0.150 0.324261 0.000141
0.250 0.298425 0.000134
0.350 0.274023 0.000128
0.450 0.246339 0.000121
0.550 0.217789 0.000112
0.650 0.189046 0.000103
0.750 0.161899 0.000094
0.850 0.134502 0.000083
0.950 0.110526 0.000073
1.050 0.087154 0.000063
1.150 0.066296 0.000052
1.250 0.048585 0.000042
1.350 0.033776 0.000033
1.450 0.021721 0.000024
1.550 0.012403 0.000017
1.650 0.005637 0.000010
1.750 0.001300 0.000004
