# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.267969 -----------------
#dely    BF
0.050 0.428684 0.000167
0.150 0.397236 0.000160
0.250 0.362426 0.000152
0.350 0.323423 0.000141
0.450 0.282006 0.000129
0.550 0.240487 0.000115
0.650 0.198471 0.000101
0.750 0.159316 0.000086
0.850 0.120996 0.000070
0.950 0.086966 0.000054
1.050 0.058184 0.000039
1.150 0.033569 0.000025
1.250 0.014926 0.000012
1.350 0.001077 0.000001
1.450 -0.006757 -0.000007
1.550 -0.009514 -0.000012
1.650 -0.008396 -0.000014
1.750 -0.003409 -0.000010
