# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0453371 -----------------
#dely    BF
0.050 -0.103088 -0.000372
0.150 -0.094532 -0.000351
0.250 -0.077921 -0.000304
0.350 -0.056961 -0.000239
0.450 -0.040399 -0.000186
0.550 -0.027653 -0.000142
0.650 -0.018364 -0.000108
0.750 -0.012370 -0.000083
0.850 -0.008427 -0.000066
0.950 -0.006005 -0.000056
1.050 -0.003782 -0.000043
1.150 -0.002136 -0.000031
1.250 -0.001152 -0.000022
1.350 -0.000462 -0.000013
1.450 -0.000110 -0.000005
1.550 -0.000010 -0.000001
1.650 0.000000 0.000000
1.750 0.000000 0.000000
