# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00268214 -----------------
#dely    BF
0.050 -0.000958 -0.000000
0.150 -0.001746 -0.000001
0.250 -0.002996 -0.000001
0.350 -0.003928 -0.000002
0.450 -0.002080 -0.000001
0.550 -0.003035 -0.000002
0.650 -0.003827 -0.000002
0.750 -0.003692 -0.000002
0.850 -0.003366 -0.000002
0.950 -0.002666 -0.000002
1.050 -0.003121 -0.000002
1.150 -0.002711 -0.000002
1.250 -0.000914 -0.000001
1.350 0.000563 0.000001
1.450 0.001606 0.000002
1.550 0.002588 0.000004
1.650 0.002434 0.000005
1.750 0.001029 0.000003
