# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0801512 -----------------
#dely    BF
0.050 -0.129198 -0.000036
0.150 -0.117070 -0.000034
0.250 -0.103609 -0.000032
0.350 -0.087579 -0.000029
0.450 -0.071218 -0.000025
0.550 -0.058871 -0.000023
0.650 -0.046831 -0.000020
0.750 -0.037311 -0.000017
0.850 -0.030317 -0.000016
0.950 -0.025447 -0.000015
1.050 -0.021551 -0.000014
1.150 -0.018781 -0.000014
1.250 -0.015900 -0.000013
1.350 -0.013428 -0.000013
1.450 -0.010717 -0.000013
1.550 -0.007562 -0.000011
1.650 -0.004606 -0.000009
1.750 -0.001517 -0.000005
