# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0659063 -----------------
#dely    BF
0.050 -0.209910 -0.000062
0.150 -0.195780 -0.000059
0.250 -0.174769 -0.000055
0.350 -0.149346 -0.000050
0.450 -0.120310 -0.000042
0.550 -0.089168 -0.000033
0.650 -0.056590 -0.000023
0.750 -0.024830 -0.000011
0.850 0.003340 0.000002
0.950 0.027045 0.000014
1.050 0.045232 0.000026
1.150 0.054329 0.000035
1.250 0.058579 0.000043
1.350 0.056140 0.000047
1.450 0.048295 0.000049
1.550 0.037855 0.000047
1.650 0.023375 0.000040
1.750 0.007451 0.000023
