# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.10696 -----------------
#dely    BF
0.050 0.150355 0.000060
0.150 0.139892 0.000057
0.250 0.129072 0.000055
0.350 0.117427 0.000052
0.450 0.105773 0.000049
0.550 0.092267 0.000045
0.650 0.078733 0.000041
0.750 0.066395 0.000036
0.850 0.054163 0.000032
0.950 0.043327 0.000027
1.050 0.032473 0.000022
1.150 0.023549 0.000018
1.250 0.015622 0.000013
1.350 0.010371 0.000010
1.450 0.005869 0.000006
1.550 0.002935 0.000004
1.650 0.001193 0.000002
1.750 0.000187 0.000001
