# ICODE=211, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00490118 -----------------
#dely    BF
0.050 0.003245 0.000006
0.150 0.001678 0.000003
0.250 -0.000856 -0.000002
0.350 -0.003026 -0.000006
0.450 -0.005532 -0.000012
0.550 -0.006341 -0.000014
0.650 -0.006235 -0.000015
0.750 -0.006425 -0.000017
0.850 -0.006246 -0.000019
0.950 -0.005487 -0.000019
1.050 -0.004694 -0.000018
1.150 -0.003667 -0.000017
1.250 -0.002898 -0.000016
1.350 -0.001659 -0.000012
1.450 -0.000712 -0.000007
1.550 -0.000149 -0.000003
1.650 -0.000007 -0.000000
1.750 0.000000 0.000000
