# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.160249 -----------------
#dely    BF
0.050 -0.174868 -0.000076
0.150 -0.167777 -0.000075
0.250 -0.157290 -0.000073
0.350 -0.146159 -0.000071
0.450 -0.133871 -0.000068
0.550 -0.124798 -0.000066
0.650 -0.116293 -0.000065
0.750 -0.104923 -0.000063
0.850 -0.095425 -0.000061
0.950 -0.083889 -0.000057
1.050 -0.074601 -0.000055
1.150 -0.063511 -0.000051
1.250 -0.052347 -0.000047
1.350 -0.040541 -0.000041
1.450 -0.030721 -0.000035
1.550 -0.020573 -0.000029
1.650 -0.011317 -0.000020
1.750 -0.003589 -0.000011
