# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0613356 -----------------
#dely    BF
0.050 -0.135777 -0.000531
0.150 -0.123627 -0.000496
0.250 -0.105968 -0.000441
0.350 -0.083929 -0.000371
0.450 -0.062471 -0.000300
0.550 -0.041645 -0.000218
0.650 -0.027718 -0.000161
0.750 -0.016734 -0.000108
0.850 -0.009463 -0.000070
0.950 -0.004846 -0.000042
1.050 -0.001592 -0.000016
1.150 -0.000147 -0.000002
1.250 0.000212 0.000004
1.350 0.000178 0.000004
1.450 0.000148 0.000006
1.550 0.000022 0.000002
1.650 0.000000 0.000000
1.750 0.000000 0.000000
