# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0234779 -----------------
#dely    BF
0.050 -0.114826 -0.000259
0.150 -0.099612 -0.000229
0.250 -0.070046 -0.000168
0.350 -0.038097 -0.000096
0.450 -0.011808 -0.000032
0.550 0.007870 0.000023
0.650 0.022443 0.000071
0.750 0.023278 0.000081
0.850 0.020917 0.000082
0.950 0.015214 0.000068
1.050 0.007957 0.000042
1.150 0.002887 0.000018
1.250 0.000024 0.000000
1.350 -0.000513 -0.000005
1.450 -0.000399 -0.000006
1.550 -0.000049 -0.000001
1.650 -0.000022 -0.000001
1.750 0.000000 0.000000
