# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0418536 -----------------
#dely    BF
0.050 -0.114614 -0.000048
0.150 -0.106068 -0.000046
0.250 -0.095240 -0.000043
0.350 -0.080607 -0.000038
0.450 -0.066367 -0.000032
0.550 -0.051734 -0.000027
0.650 -0.037451 -0.000020
0.750 -0.023311 -0.000013
0.850 -0.009428 -0.000006
0.950 0.002839 0.000002
1.050 0.012127 0.000009
1.150 0.019583 0.000015
1.250 0.025372 0.000022
1.350 0.028235 0.000028
1.450 0.028931 0.000033
1.550 0.024562 0.000033
1.650 0.017902 0.000032
1.750 0.006734 0.000021
