# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.011153 -----------------
#dely    BF
0.050 0.004494 0.000017
0.150 0.001601 0.000006
0.250 -0.000349 -0.000001
0.350 -0.006852 -0.000030
0.450 -0.011156 -0.000053
0.550 -0.014282 -0.000074
0.650 -0.016549 -0.000095
0.750 -0.017632 -0.000113
0.850 -0.016514 -0.000122
0.950 -0.013485 -0.000114
1.050 -0.009550 -0.000098
1.150 -0.006273 -0.000081
1.250 -0.003219 -0.000054
1.350 -0.001213 -0.000029
1.450 -0.000496 -0.000019
1.550 -0.000055 -0.000004
1.650 0.000000 0.000000
1.750 0.000000 0.000000
