# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0203046 -----------------
#dely    BF
0.050 -0.073215 -0.000030
0.150 -0.068667 -0.000029
0.250 -0.061951 -0.000027
0.350 -0.050629 -0.000023
0.450 -0.040694 -0.000019
0.550 -0.029209 -0.000015
0.650 -0.019465 -0.000010
0.750 -0.010323 -0.000006
0.850 0.000022 0.000000
0.950 0.008104 0.000005
1.050 0.014512 0.000010
1.150 0.019689 0.000015
1.250 0.022200 0.000019
1.350 0.023870 0.000023
1.450 0.023470 0.000026
1.550 0.020600 0.000027
1.650 0.013504 0.000023
1.750 0.005138 0.000016
