# ICODE=211, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0106649 -----------------
#dely    BF
0.050 0.023102 0.000037
0.150 0.021291 0.000035
0.250 0.018154 0.000031
0.350 0.013995 0.000025
0.450 0.009903 0.000019
0.550 0.007049 0.000015
0.650 0.005240 0.000012
0.750 0.003651 0.000009
0.850 0.002347 0.000007
0.950 0.001496 0.000005
1.050 0.000671 0.000003
1.150 0.000249 0.000001
1.250 -0.000201 -0.000001
1.350 -0.000184 -0.000001
1.450 -0.000062 -0.000001
1.550 -0.000049 -0.000001
1.650 -0.000003 -0.000000
1.750 0.000000 0.000000
