# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.272385 -----------------
#dely    BF
0.050 0.476507 0.000118
0.150 0.434133 0.000113
0.250 0.381279 0.000104
0.350 0.325899 0.000095
0.450 0.269652 0.000086
0.550 0.217628 0.000076
0.650 0.171741 0.000066
0.750 0.131661 0.000057
0.850 0.099474 0.000048
0.950 0.073446 0.000041
1.050 0.051938 0.000033
1.150 0.035958 0.000027
1.250 0.023592 0.000020
1.350 0.014880 0.000015
1.450 0.008773 0.000011
1.550 0.004677 0.000008
1.650 0.002120 0.000005
1.750 0.000495 0.000002
