# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.0375908 -----------------
#dely    BF
0.050 0.147484 0.000057
0.150 0.131836 0.000052
0.250 0.112624 0.000047
0.350 0.088799 0.000039
0.450 0.063792 0.000029
0.550 0.038906 0.000019
0.650 0.014275 0.000007
0.750 -0.005040 -0.000003
0.850 -0.022246 -0.000014
0.950 -0.031912 -0.000021
1.050 -0.035983 -0.000027
1.150 -0.037054 -0.000031
1.250 -0.032484 -0.000031
1.350 -0.025662 -0.000029
1.450 -0.017780 -0.000025
1.550 -0.009640 -0.000018
1.650 -0.003726 -0.000011
1.750 -0.000282 -0.000002
