# ICODE=211, JCODE=-211
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.16137 -----------------
#dely    BF
0.050 0.376447 0.000145
0.150 0.342421 0.000136
0.250 0.297597 0.000123
0.350 0.245919 0.000107
0.450 0.191888 0.000088
0.550 0.138791 0.000067
0.650 0.088746 0.000046
0.750 0.048336 0.000027
0.850 0.015183 0.000009
0.950 -0.006819 -0.000005
1.050 -0.020312 -0.000015
1.150 -0.026584 -0.000022
1.250 -0.026630 -0.000026
1.350 -0.022121 -0.000025
1.450 -0.016385 -0.000023
1.550 -0.009110 -0.000017
1.650 -0.003372 -0.000010
1.750 -0.000298 -0.000003
