# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00413979 -----------------
#dely    BF
0.050 -0.031903 -0.000125
0.150 -0.024943 -0.000101
0.250 -0.015350 -0.000066
0.350 -0.004856 -0.000022
0.450 0.002478 0.000013
0.550 0.005871 0.000033
0.650 0.006284 0.000040
0.750 0.006089 0.000044
0.850 0.005209 0.000044
0.950 0.004002 0.000040
1.050 0.002654 0.000032
1.150 0.001691 0.000026
1.250 0.000850 0.000017
1.350 0.000390 0.000011
1.450 0.000125 0.000005
1.550 0.000010 0.000001
1.650 0.000001 0.000000
1.750 0.000000 0.000000
