# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0749049 -----------------
#dely    BF
0.050 -0.136009 -0.000532
0.150 -0.126636 -0.000508
0.250 -0.114568 -0.000477
0.350 -0.095879 -0.000424
0.450 -0.077050 -0.000370
0.550 -0.061716 -0.000323
0.650 -0.047169 -0.000274
0.750 -0.033903 -0.000219
0.850 -0.023454 -0.000173
0.950 -0.015454 -0.000133
1.050 -0.009657 -0.000099
1.150 -0.004724 -0.000061
1.250 -0.002427 -0.000041
1.350 -0.000542 -0.000013
1.450 0.000093 0.000004
1.550 0.000046 0.000004
1.650 0.000000 0.000000
1.750 0.000000 0.000000
