# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0520312 -----------------
#dely    BF
0.050 -0.061397 -0.000240
0.150 -0.061028 -0.000245
0.250 -0.060219 -0.000251
0.350 -0.061438 -0.000272
0.450 -0.057442 -0.000276
0.550 -0.053004 -0.000278
0.650 -0.047592 -0.000276
0.750 -0.039159 -0.000253
0.850 -0.030822 -0.000227
0.950 -0.021693 -0.000187
1.050 -0.013995 -0.000144
1.150 -0.007748 -0.000100
1.250 -0.003495 -0.000059
1.350 -0.001139 -0.000027
1.450 -0.000155 -0.000006
1.550 0.000013 0.000001
1.650 0.000000 0.000000
1.750 0.000000 0.000000
