# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.125363 -----------------
#dely    BF
0.050 0.146767 0.000043
0.150 0.137545 0.000042
0.250 0.131732 0.000042
0.350 0.123818 0.000042
0.450 0.118836 0.000043
0.550 0.108764 0.000042
0.650 0.097770 0.000041
0.750 0.087422 0.000040
0.850 0.075293 0.000038
0.950 0.062042 0.000034
1.050 0.049617 0.000031
1.150 0.038489 0.000027
1.250 0.028489 0.000023
1.350 0.020264 0.000019
1.450 0.013373 0.000015
1.550 0.008080 0.000011
1.650 0.004113 0.000008
1.750 0.001213 0.000004
