# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.004421 -----------------
#dely    BF
0.050 -0.053863 -0.000015
0.150 -0.049382 -0.000015
0.250 -0.041128 -0.000013
0.350 -0.030992 -0.000010
0.450 -0.020078 -0.000007
0.550 -0.009780 -0.000004
0.650 -0.000352 -0.000000
0.750 0.007837 0.000004
0.850 0.013325 0.000007
0.950 0.017417 0.000010
1.050 0.020549 0.000013
1.150 0.021277 0.000015
1.250 0.020747 0.000017
1.350 0.019403 0.000018
1.450 0.016592 0.000018
1.550 0.013063 0.000018
1.650 0.008330 0.000015
1.750 0.002824 0.000009
