# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.222679 -----------------
#dely    BF
0.050 0.262366 0.000067
0.150 0.247724 0.000066
0.250 0.231784 0.000065
0.350 0.222677 0.000066
0.450 0.209734 0.000066
0.550 0.193112 0.000066
0.650 0.174815 0.000065
0.750 0.155105 0.000063
0.850 0.133046 0.000060
0.950 0.110525 0.000056
1.050 0.088139 0.000050
1.150 0.068123 0.000045
1.250 0.049985 0.000038
1.350 0.034979 0.000032
1.450 0.022694 0.000025
1.550 0.013472 0.000019
1.650 0.006660 0.000013
1.750 0.001850 0.000007
