# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.117473 -----------------
#dely    BF
0.050 -0.204267 -0.000066
0.150 -0.188694 -0.000063
0.250 -0.174221 -0.000061
0.350 -0.153332 -0.000056
0.450 -0.131630 -0.000050
0.550 -0.108938 -0.000044
0.650 -0.088020 -0.000038
0.750 -0.068671 -0.000032
0.850 -0.048283 -0.000024
0.950 -0.032003 -0.000017
1.050 -0.017690 -0.000010
1.150 -0.007159 -0.000005
1.250 0.002535 0.000002
1.350 0.008992 0.000008
1.450 0.012319 0.000012
1.550 0.011734 0.000014
1.650 0.009074 0.000015
1.750 0.003522 0.000010
