# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.013753 -----------------
#dely    BF
0.050 -0.015758 -0.000052
0.150 -0.015006 -0.000050
0.250 -0.014607 -0.000051
0.350 -0.013778 -0.000050
0.450 -0.012526 -0.000048
0.550 -0.011811 -0.000048
0.650 -0.011072 -0.000048
0.750 -0.009949 -0.000047
0.850 -0.008914 -0.000046
0.950 -0.007576 -0.000043
1.050 -0.006185 -0.000040
1.150 -0.004633 -0.000036
1.250 -0.003126 -0.000029
1.350 -0.001720 -0.000021
1.450 -0.000701 -0.000012
1.550 -0.000161 -0.000005
1.650 -0.000008 -0.000001
1.750 0.000000 0.000000
