# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0491 -----------------
#dely    BF
0.050 -0.110354 -0.000030
0.150 -0.101290 -0.000029
0.250 -0.086761 -0.000026
0.350 -0.069359 -0.000022
0.450 -0.051059 -0.000018
0.550 -0.035915 -0.000013
0.650 -0.023114 -0.000009
0.750 -0.012376 -0.000006
0.850 -0.006414 -0.000003
0.950 -0.001976 -0.000001
1.050 0.000408 0.000000
1.150 0.001539 0.000001
1.250 0.001677 0.000001
1.350 0.001494 0.000001
1.450 0.001200 0.000001
1.550 0.000814 0.000001
1.650 0.000322 0.000001
1.750 0.000164 0.000001
