# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0710112 -----------------
#dely    BF
0.050 -0.045355 -0.000103
0.150 -0.051119 -0.000119
0.250 -0.060574 -0.000147
0.350 -0.069969 -0.000179
0.450 -0.078182 -0.000213
0.550 -0.080449 -0.000236
0.650 -0.078303 -0.000250
0.750 -0.072858 -0.000257
0.850 -0.060415 -0.000238
0.950 -0.046750 -0.000210
1.050 -0.032357 -0.000169
1.150 -0.019484 -0.000122
1.250 -0.009826 -0.000078
1.350 -0.003720 -0.000039
1.450 -0.000759 -0.000011
1.550 0.000003 0.000000
1.650 0.000004 0.000000
1.750 0.000000 0.000000
