# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-9.44848e-05 -----------------
#dely    BF
0.050 -0.229391 -0.001609
0.150 -0.199016 -0.001428
0.250 -0.135874 -0.001015
0.350 -0.065760 -0.000525
0.450 -0.000683 -0.000006
0.550 0.052009 0.000497
0.650 0.097308 0.001028
0.750 0.112347 0.001354
0.850 0.113450 0.001589
0.950 0.096286 0.001599
1.050 0.075647 0.001543
1.150 0.049479 0.001291
1.250 0.022238 0.000842
1.350 0.009130 0.000513
1.450 0.001751 0.000202
1.550 0.000132 0.000042
1.650 0.000000 0.000000
1.750 0.000000 0.000000
