# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0445074 -----------------
#dely    BF
0.050 -0.128747 -0.000042
0.150 -0.115983 -0.000039
0.250 -0.104198 -0.000036
0.350 -0.086245 -0.000031
0.450 -0.066643 -0.000025
0.550 -0.046830 -0.000019
0.650 -0.029336 -0.000013
0.750 -0.014245 -0.000007
0.850 -0.000269 -0.000000
0.950 0.009718 0.000005
1.050 0.016896 0.000010
1.150 0.020360 0.000013
1.250 0.023783 0.000018
1.350 0.023400 0.000020
1.450 0.021673 0.000021
1.550 0.016767 0.000020
1.650 0.011209 0.000018
1.750 0.003618 0.000011
