# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.19389 -----------------
#dely    BF
0.050 -0.288692 -0.000109
0.150 -0.270204 -0.000106
0.250 -0.244595 -0.000099
0.350 -0.217191 -0.000092
0.450 -0.188598 -0.000083
0.550 -0.161517 -0.000075
0.650 -0.135373 -0.000067
0.750 -0.109858 -0.000058
0.850 -0.087821 -0.000049
0.950 -0.068329 -0.000041
1.050 -0.051611 -0.000034
1.150 -0.039267 -0.000028
1.250 -0.027762 -0.000022
1.350 -0.019955 -0.000018
1.450 -0.013556 -0.000014
1.550 -0.008536 -0.000011
1.650 -0.004497 -0.000007
1.750 -0.001534 -0.000005
