# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0311934 -----------------
#dely    BF
0.050 -0.074781 -0.000623
0.150 -0.072654 -0.000619
0.250 -0.058183 -0.000518
0.350 -0.046417 -0.000437
0.450 -0.035994 -0.000361
0.550 -0.022789 -0.000251
0.650 -0.014076 -0.000170
0.750 -0.004279 -0.000058
0.850 0.000619 0.000010
0.950 0.004100 0.000075
1.050 0.004157 0.000093
1.150 0.004007 0.000112
1.250 0.002803 0.000109
1.350 0.001204 0.000069
1.450 0.000316 0.000038
1.550 0.000033 0.000011
1.650 0.000000 0.000000
1.750 0.000000 0.000000
