# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.165651 -----------------
#dely    BF
0.050 -0.216338 -0.000070
0.150 -0.205664 -0.000069
0.250 -0.195019 -0.000068
0.350 -0.178498 -0.000065
0.450 -0.166300 -0.000064
0.550 -0.149288 -0.000060
0.650 -0.131358 -0.000057
0.750 -0.112778 -0.000052
0.850 -0.095224 -0.000047
0.950 -0.075822 -0.000041
1.050 -0.057569 -0.000034
1.150 -0.040631 -0.000027
1.250 -0.025485 -0.000019
1.350 -0.012284 -0.000010
1.450 -0.002675 -0.000003
1.550 0.001877 0.000002
1.650 0.004592 0.000007
1.750 0.001955 0.000006
