# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0707586 -----------------
#dely    BF
0.050 -0.136466 -0.000041
0.150 -0.129413 -0.000041
0.250 -0.122910 -0.000040
0.350 -0.111699 -0.000038
0.450 -0.100453 -0.000036
0.550 -0.085988 -0.000033
0.650 -0.069448 -0.000028
0.750 -0.049841 -0.000022
0.850 -0.031872 -0.000015
0.950 -0.012834 -0.000007
1.050 0.002450 0.000001
1.150 0.015652 0.000010
1.250 0.022886 0.000017
1.350 0.027448 0.000023
1.450 0.028637 0.000028
1.550 0.024245 0.000030
1.650 0.016394 0.000027
1.750 0.005628 0.000017
