# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0342885 -----------------
#dely    BF
0.050 -0.045668 -0.000161
0.150 -0.045085 -0.000163
0.250 -0.044497 -0.000168
0.350 -0.040593 -0.000164
0.450 -0.040177 -0.000177
0.550 -0.039452 -0.000190
0.650 -0.032617 -0.000176
0.750 -0.024824 -0.000152
0.850 -0.017228 -0.000122
0.950 -0.009813 -0.000083
1.050 -0.004351 -0.000045
1.150 -0.000604 -0.000008
1.250 0.000856 0.000015
1.350 0.000687 0.000017
1.450 0.000407 0.000017
1.550 0.000073 0.000007
1.650 0.000002 0.000001
1.750 0.000000 0.000000
