# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.464097 -----------------
#dely    BF
0.050 -0.635741 -0.000206
0.150 -0.593522 -0.000199
0.250 -0.550853 -0.000192
0.350 -0.497539 -0.000181
0.450 -0.446738 -0.000171
0.550 -0.390046 -0.000158
0.650 -0.338336 -0.000146
0.750 -0.289639 -0.000134
0.850 -0.241068 -0.000120
0.950 -0.195852 -0.000106
1.050 -0.155015 -0.000092
1.150 -0.117812 -0.000077
1.250 -0.084465 -0.000062
1.350 -0.054230 -0.000046
1.450 -0.031658 -0.000031
1.550 -0.014582 -0.000018
1.650 -0.003831 -0.000006
1.750 -0.000047 -0.000000
