# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0487229 -----------------
#dely    BF
0.050 -0.012230 -0.000004
0.150 -0.014525 -0.000005
0.250 -0.018576 -0.000007
0.350 -0.022645 -0.000009
0.450 -0.026268 -0.000011
0.550 -0.032296 -0.000014
0.650 -0.036495 -0.000017
0.750 -0.039943 -0.000020
0.850 -0.042220 -0.000023
0.950 -0.043210 -0.000026
1.050 -0.041674 -0.000027
1.150 -0.039614 -0.000028
1.250 -0.035298 -0.000028
1.350 -0.029737 -0.000027
1.450 -0.023398 -0.000025
1.550 -0.016520 -0.000022
1.650 -0.009557 -0.000017
1.750 -0.003023 -0.000009
