# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.199652 -----------------
#dely    BF
0.050 0.192458 0.000061
0.150 0.185332 0.000061
0.250 0.181039 0.000062
0.350 0.178816 0.000064
0.450 0.176679 0.000067
0.550 0.170285 0.000068
0.650 0.162289 0.000070
0.750 0.149244 0.000069
0.850 0.134439 0.000067
0.950 0.117202 0.000064
1.050 0.098328 0.000059
1.150 0.079294 0.000053
1.250 0.061255 0.000046
1.350 0.045531 0.000039
1.450 0.031171 0.000032
1.550 0.019831 0.000025
1.650 0.010349 0.000017
1.750 0.002979 0.000009
