# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.507894 -----------------
#dely    BF
0.050 0.572139 0.000185
0.150 0.543079 0.000182
0.250 0.514544 0.000179
0.350 0.486878 0.000177
0.450 0.461845 0.000177
0.550 0.428599 0.000173
0.650 0.392256 0.000169
0.750 0.353996 0.000163
0.850 0.312793 0.000156
0.950 0.265341 0.000144
1.050 0.220998 0.000131
1.150 0.176188 0.000116
1.250 0.134172 0.000099
1.350 0.094941 0.000080
1.450 0.062735 0.000062
1.550 0.036513 0.000044
1.650 0.017479 0.000028
1.750 0.004445 0.000013
