# ICODE=211, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00810938 -----------------
#dely    BF
0.050 -0.002919 -0.000005
0.150 -0.005344 -0.000009
0.250 -0.006194 -0.000011
0.350 -0.007873 -0.000014
0.450 -0.009478 -0.000018
0.550 -0.008868 -0.000019
0.650 -0.008694 -0.000020
0.750 -0.007714 -0.000019
0.850 -0.006645 -0.000019
0.950 -0.005462 -0.000018
1.050 -0.004558 -0.000017
1.150 -0.003303 -0.000015
1.250 -0.002316 -0.000013
1.350 -0.001134 -0.000008
1.450 -0.000491 -0.000005
1.550 -0.000095 -0.000002
1.650 -0.000007 -0.000000
1.750 0.000000 0.000000
