# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.106156 -----------------
#dely    BF
0.050 -0.304544 -0.000099
0.150 -0.276438 -0.000093
0.250 -0.242342 -0.000084
0.350 -0.197829 -0.000072
0.450 -0.151917 -0.000058
0.550 -0.105106 -0.000043
0.650 -0.064021 -0.000028
0.750 -0.028396 -0.000013
0.850 0.002675 0.000001
0.950 0.024433 0.000013
1.050 0.039477 0.000023
1.150 0.047078 0.000031
1.250 0.049584 0.000037
1.350 0.047368 0.000040
1.450 0.040762 0.000040
1.550 0.030999 0.000038
1.650 0.019788 0.000032
1.750 0.006873 0.000020
