# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0541228 -----------------
#dely    BF
0.050 -0.149888 -0.000045
0.150 -0.135731 -0.000042
0.250 -0.118196 -0.000039
0.350 -0.093438 -0.000032
0.450 -0.071017 -0.000026
0.550 -0.049088 -0.000020
0.650 -0.030980 -0.000013
0.750 -0.013785 -0.000007
0.850 -0.001768 -0.000001
0.950 0.007785 0.000004
1.050 0.014345 0.000009
1.150 0.018395 0.000013
1.250 0.019927 0.000016
1.350 0.019206 0.000018
1.450 0.017289 0.000019
1.550 0.013610 0.000019
1.650 0.008938 0.000016
1.750 0.003167 0.000010
