# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.256543 -----------------
#dely    BF
0.050 0.289925 0.000073
0.150 0.274755 0.000072
0.250 0.257637 0.000071
0.350 0.240358 0.000071
0.450 0.225699 0.000072
0.550 0.207808 0.000072
0.650 0.190137 0.000073
0.750 0.171504 0.000073
0.850 0.151628 0.000073
0.950 0.131741 0.000072
1.050 0.111140 0.000070
1.150 0.092418 0.000068
1.250 0.074040 0.000064
1.350 0.056784 0.000059
1.450 0.041736 0.000053
1.550 0.027619 0.000045
1.650 0.015599 0.000036
1.750 0.004904 0.000021
