# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.493248 -----------------
#dely    BF
0.050 0.670208 0.000217
0.150 0.622883 0.000209
0.250 0.569159 0.000198
0.350 0.511605 0.000186
0.450 0.453193 0.000173
0.550 0.392311 0.000159
0.650 0.338474 0.000146
0.750 0.291913 0.000135
0.850 0.246153 0.000122
0.950 0.206572 0.000112
1.050 0.171233 0.000102
1.150 0.139393 0.000092
1.250 0.110616 0.000082
1.350 0.083335 0.000070
1.450 0.059708 0.000059
1.550 0.038650 0.000047
1.650 0.021018 0.000034
1.750 0.006055 0.000018
