# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.145883 -----------------
#dely    BF
0.050 -0.411149 -0.000133
0.150 -0.369273 -0.000124
0.250 -0.320113 -0.000112
0.350 -0.256240 -0.000093
0.450 -0.188664 -0.000072
0.550 -0.124170 -0.000050
0.650 -0.070605 -0.000030
0.750 -0.026444 -0.000012
0.850 0.008860 0.000004
0.950 0.030547 0.000017
1.050 0.045252 0.000027
1.150 0.049331 0.000032
1.250 0.048785 0.000036
1.350 0.043270 0.000037
1.450 0.035233 0.000035
1.550 0.025575 0.000031
1.650 0.015724 0.000026
1.750 0.005254 0.000015
