# ICODE=211, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00459914 -----------------
#dely    BF
0.050 -0.004256 -0.000007
0.150 -0.004965 -0.000008
0.250 -0.006513 -0.000011
0.350 -0.007112 -0.000013
0.450 -0.007187 -0.000014
0.550 -0.006199 -0.000013
0.650 -0.004402 -0.000010
0.750 -0.003104 -0.000008
0.850 -0.001685 -0.000005
0.950 -0.000926 -0.000003
1.050 -0.000196 -0.000001
1.150 -0.000054 -0.000000
1.250 0.000193 0.000001
1.350 0.000173 0.000001
1.450 0.000204 0.000002
1.550 0.000032 0.000001
1.650 0.000005 0.000000
1.750 0.000000 0.000000
