# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0041192 -----------------
#dely    BF
0.050 0.032438 0.000011
0.150 0.028461 0.000010
0.250 0.022940 0.000009
0.350 0.019218 0.000007
0.450 0.012994 0.000005
0.550 0.006216 0.000003
0.650 -0.000533 -0.000000
0.750 -0.006330 -0.000003
0.850 -0.012242 -0.000006
0.950 -0.017398 -0.000010
1.050 -0.020538 -0.000013
1.150 -0.022502 -0.000015
1.250 -0.022744 -0.000017
1.350 -0.020695 -0.000018
1.450 -0.017395 -0.000018
1.550 -0.012729 -0.000016
1.650 -0.007775 -0.000013
1.750 -0.002578 -0.000008
