# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0164649 -----------------
#dely    BF
0.050 -0.043417 -0.000019
0.150 -0.041159 -0.000018
0.250 -0.038123 -0.000018
0.350 -0.031083 -0.000015
0.450 -0.026126 -0.000013
0.550 -0.021382 -0.000011
0.650 -0.016177 -0.000009
0.750 -0.010339 -0.000006
0.850 -0.006299 -0.000004
0.950 -0.001161 -0.000001
1.050 0.003331 0.000002
1.150 0.006804 0.000006
1.250 0.010557 0.000009
1.350 0.012617 0.000013
1.450 0.012565 0.000015
1.550 0.012405 0.000017
1.650 0.008682 0.000016
1.750 0.003657 0.000012
