# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.387733 -----------------
#dely    BF
0.050 0.757592 0.000245
0.150 0.691774 0.000232
0.250 0.615212 0.000214
0.350 0.527864 0.000192
0.450 0.435612 0.000167
0.550 0.339640 0.000137
0.650 0.254439 0.000110
0.750 0.178247 0.000082
0.850 0.112696 0.000056
0.950 0.060516 0.000033
1.050 0.021616 0.000013
1.150 -0.004132 -0.000003
1.250 -0.020291 -0.000015
1.350 -0.026909 -0.000023
1.450 -0.026508 -0.000026
1.550 -0.021796 -0.000026
1.650 -0.013626 -0.000022
1.750 -0.004614 -0.000013
