# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.132165 -----------------
#dely    BF
0.050 0.229980 0.000074
0.150 0.210526 0.000071
0.250 0.185515 0.000065
0.350 0.160577 0.000058
0.450 0.131338 0.000050
0.550 0.104161 0.000042
0.650 0.080167 0.000035
0.750 0.061874 0.000029
0.850 0.043338 0.000022
0.950 0.031634 0.000017
1.050 0.022000 0.000013
1.150 0.016077 0.000011
1.250 0.012339 0.000009
1.350 0.010321 0.000009
1.450 0.008468 0.000008
1.550 0.007108 0.000009
1.650 0.004523 0.000007
1.750 0.001701 0.000005
