# ICODE=2212, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0385722 -----------------
#dely    BF
0.050 -0.061581 -0.000662
0.150 -0.058682 -0.000652
0.250 -0.052633 -0.000606
0.350 -0.045787 -0.000551
0.450 -0.040811 -0.000528
0.550 -0.034871 -0.000478
0.650 -0.028978 -0.000440
0.750 -0.020910 -0.000351
0.850 -0.016134 -0.000308
0.950 -0.011559 -0.000255
1.050 -0.007416 -0.000196
1.150 -0.004081 -0.000135
1.250 -0.001778 -0.000077
1.350 -0.000451 -0.000033
1.450 -0.000030 -0.000004
1.550 -0.000020 -0.000007
1.650 0.000000 0.000000
1.750 0.000000 0.000000
