# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0276948 -----------------
#dely    BF
0.050 -0.088774 -0.000341
0.150 -0.077445 -0.000306
0.250 -0.058312 -0.000243
0.350 -0.040940 -0.000182
0.450 -0.023966 -0.000117
0.550 -0.012079 -0.000065
0.650 -0.002462 -0.000015
0.750 0.002827 0.000020
0.850 0.005520 0.000044
0.950 0.005933 0.000056
1.050 0.005192 0.000058
1.150 0.003922 0.000056
1.250 0.002237 0.000042
1.350 0.001065 0.000028
1.450 0.000277 0.000012
1.550 0.000056 0.000005
1.650 0.000000 0.000000
1.750 0.000000 0.000000
