# ICODE=321, JCODE=-321
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0693682 -----------------
#dely    BF
0.050 -0.111870 -0.000254
0.150 -0.107582 -0.000251
0.250 -0.100041 -0.000243
0.350 -0.089379 -0.000229
0.450 -0.078131 -0.000213
0.550 -0.065368 -0.000192
0.650 -0.051438 -0.000164
0.750 -0.039577 -0.000139
0.850 -0.026133 -0.000103
0.950 -0.015746 -0.000071
1.050 -0.008276 -0.000043
1.150 -0.002977 -0.000019
1.250 0.000280 0.000002
1.350 0.001207 0.000013
1.450 0.001017 0.000015
1.550 0.000322 0.000008
1.650 0.000008 0.000001
1.750 0.000000 0.000000
