# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.317117 -----------------
#dely    BF
0.050 -0.296674 -0.000096
0.150 -0.286107 -0.000096
0.250 -0.278556 -0.000097
0.350 -0.267495 -0.000097
0.450 -0.261689 -0.000100
0.550 -0.252305 -0.000102
0.650 -0.241418 -0.000104
0.750 -0.229964 -0.000106
0.850 -0.215433 -0.000107
0.950 -0.194828 -0.000105
1.050 -0.172272 -0.000102
1.150 -0.146414 -0.000096
1.250 -0.118211 -0.000087
1.350 -0.088528 -0.000075
1.450 -0.061067 -0.000061
1.550 -0.037374 -0.000045
1.650 -0.018104 -0.000029
1.750 -0.004727 -0.000014
