# ICODE=211, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00558287 -----------------
#dely    BF
0.050 -0.003826 -0.000006
0.150 -0.004629 -0.000007
0.250 -0.006095 -0.000010
0.350 -0.007139 -0.000013
0.450 -0.007626 -0.000015
0.550 -0.006704 -0.000014
0.650 -0.005350 -0.000012
0.750 -0.004232 -0.000011
0.850 -0.003134 -0.000009
0.950 -0.002386 -0.000008
1.050 -0.001686 -0.000007
1.150 -0.001306 -0.000006
1.250 -0.000891 -0.000005
1.350 -0.000497 -0.000004
1.450 -0.000232 -0.000003
1.550 -0.000088 -0.000002
1.650 -0.000010 -0.000001
1.750 0.000000 0.000000
