# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.0747969 -----------------
#dely    BF
0.050 -0.074685 -0.000025
0.150 -0.072236 -0.000025
0.250 -0.067833 -0.000025
0.350 -0.063032 -0.000024
0.450 -0.058033 -0.000023
0.550 -0.054760 -0.000024
0.650 -0.051685 -0.000024
0.750 -0.048103 -0.000024
0.850 -0.044804 -0.000024
0.950 -0.040969 -0.000024
1.050 -0.038730 -0.000025
1.150 -0.034721 -0.000025
1.250 -0.030309 -0.000024
1.350 -0.024859 -0.000023
1.450 -0.019120 -0.000020
1.550 -0.013639 -0.000018
1.650 -0.007918 -0.000014
1.750 -0.002535 -0.000008
