# ICODE=0, JCODE=0
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=0.297123 -----------------
#dely    BF
0.050 0.246173 0.000080
0.150 0.238050 0.000080
0.250 0.236372 0.000082
0.350 0.239449 0.000087
0.450 0.243290 0.000093
0.550 0.243370 0.000098
0.650 0.239147 0.000103
0.750 0.230372 0.000106
0.850 0.215911 0.000107
0.950 0.194767 0.000105
1.050 0.170387 0.000101
1.150 0.143678 0.000094
1.250 0.115243 0.000085
1.350 0.087184 0.000074
1.450 0.061531 0.000061
1.550 0.039308 0.000048
1.650 0.020847 0.000034
1.750 0.006146 0.000018
