# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00909049 -----------------
#dely    BF
0.050 -0.035489 -0.000116
0.150 -0.030920 -0.000105
0.250 -0.022712 -0.000081
0.350 -0.014225 -0.000055
0.450 -0.007270 -0.000031
0.550 -0.001532 -0.000007
0.650 0.001812 0.000010
0.750 0.004100 0.000025
0.850 0.004505 0.000033
0.950 0.004160 0.000036
1.050 0.002574 0.000027
1.150 0.002053 0.000028
1.250 0.001314 0.000024
1.350 0.000540 0.000014
1.450 0.000155 0.000007
1.550 0.000031 0.000003
1.650 0.000000 0.000000
1.750 0.000000 0.000000
