# ICODE=321, JCODE=-2212
# Normalized GAUSSIAN BF, SIGMA_GAUSS=0.3
# NSAMPLE=50000000, Tblast=100, UPERPblast(x,y)=(0.75,0.75)
# BARYON_FUDGE=0.75
# ------- normalization=-0.00190446 -----------------
#dely    BF
0.050 -0.001456 -0.000006
0.150 -0.001567 -0.000007
0.250 -0.001665 -0.000007
0.350 -0.000882 -0.000004
0.450 -0.001718 -0.000009
0.550 -0.002505 -0.000014
0.650 -0.002370 -0.000015
0.750 -0.001637 -0.000011
0.850 -0.001496 -0.000012
0.950 -0.001366 -0.000013
1.050 -0.001090 -0.000012
1.150 -0.000644 -0.000009
1.250 -0.000442 -0.000008
1.350 -0.000151 -0.000004
1.450 -0.000053 -0.000002
1.550 -0.000003 -0.000000
1.650 -0.000002 -0.000001
1.750 0.000000 0.000000
